,TILGANG1,ANVENDELSE,PRISENHED,TID,INDHOLD
5212,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1970,439.260
5213,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1971,507.435
5214,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1972,511.243
5215,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1973,660.580
5216,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1974,767.732
5217,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1975,947.301
5218,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1976,1145.582
5219,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1977,1227.129
5220,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1978,1400.190
5221,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1979,1604.032
5222,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1980,1794.391
5223,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1981,1976.622
5224,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1982,2217.825
5225,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1983,2573.597
5226,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1984,2981.375
5227,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1985,3296.929
5228,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1986,5412.515
5229,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1987,5953.862
5230,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1988,6448.045
5231,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1989,7034.075
5232,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1990,8665.319
5233,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1991,9442.762
5234,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1992,9866.767
5235,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1993,9657.978
5236,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1994,10479.151
5237,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1995,11606.049
5238,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1996,12395.133
5239,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1997,12638.831
5240,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1998,14133.880
5241,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,1999,14958.286
5242,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,2000,16035.675
5243,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,2001,16771.191
5244,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,2002,18085.940
5245,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,2003,18032.925
5246,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,2004,18758.972
5247,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,2005,21121.114
5248,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,2006,22078.749
5249,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,2007,22072.202
5250,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,2008,25116.525
5251,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,2009,26643.456
5252,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,2010,28072.326
5253,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,2011,30118.104
5254,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,2012,30328.397
5255,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,2013,31345.747
5256,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,2014,32049.397
5257,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,2015,32657.947
5258,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,2016,32150.001
5259,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,2017,32696.864
5260,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,2018,35767.560
5261,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,2019,36139.547
5262,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,2020,38262.220
5263,Output,"37390 Sewerage, waste collection, treatment and disposal activities etc.- (Use)",Constant prices of the previous year,2021,38796.940
5264,Output,F Construction- (Use),Current prices,1966,16069.147
5265,Output,F Construction- (Use),Current prices,1967,17607.428
5266,Output,F Construction- (Use),Current prices,1968,18016.191
5267,Output,F Construction- (Use),Current prices,1969,20967.123
5268,Output,F Construction- (Use),Current prices,1970,23252.062
5269,Output,F Construction- (Use),Current prices,1971,25108.760
5270,Output,F Construction- (Use),Current prices,1972,29073.289
5271,Output,F Construction- (Use),Current prices,1973,32723.831
5272,Output,F Construction- (Use),Current prices,1974,35349.173
5273,Output,F Construction- (Use),Current prices,1975,36464.449
5274,Output,F Construction- (Use),Current prices,1976,42898.574
5275,Output,F Construction- (Use),Current prices,1977,45472.124
5276,Output,F Construction- (Use),Current prices,1978,48825.832
5277,Output,F Construction- (Use),Current prices,1979,52005.208
5278,Output,F Construction- (Use),Current prices,1980,53943.048
5279,Output,F Construction- (Use),Current prices,1981,51486.156
5280,Output,F Construction- (Use),Current prices,1982,58627.381
5281,Output,F Construction- (Use),Current prices,1983,63343.034
5282,Output,F Construction- (Use),Current prices,1984,71432.881
5283,Output,F Construction- (Use),Current prices,1985,79563.118
5284,Output,F Construction- (Use),Current prices,1986,93539.635
5285,Output,F Construction- (Use),Current prices,1987,101713.740
5286,Output,F Construction- (Use),Current prices,1988,100773.299
5287,Output,F Construction- (Use),Current prices,1989,101815.907
5288,Output,F Construction- (Use),Current prices,1990,101292.364
5289,Output,F Construction- (Use),Current prices,1991,96114.077
5290,Output,F Construction- (Use),Current prices,1992,98551.704
5291,Output,F Construction- (Use),Current prices,1993,98731.823
5292,Output,F Construction- (Use),Current prices,1994,104097.442
5293,Output,F Construction- (Use),Current prices,1995,114040.997
5294,Output,F Construction- (Use),Current prices,1996,127770.177
5295,Output,F Construction- (Use),Current prices,1997,138131.936
5296,Output,F Construction- (Use),Current prices,1998,145309.005
5297,Output,F Construction- (Use),Current prices,1999,148228.073
5298,Output,F Construction- (Use),Current prices,2000,159256.985
5299,Output,F Construction- (Use),Current prices,2001,166153.225
5300,Output,F Construction- (Use),Current prices,2002,169675.570
5301,Output,F Construction- (Use),Current prices,2003,178801.491
5302,Output,F Construction- (Use),Current prices,2004,186068.742
