,TILGANG1,ANVENDELSE,PRISENHED,TID,INDHOLD
9308,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,1978,1926.179
9309,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,1979,2196.232
9310,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,1980,2568.625
9311,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,1981,2771.545
9312,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,1982,3067.362
9313,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,1983,3355.801
9314,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,1984,3541.961
9315,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,1985,3886.85
9316,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,1986,4135.887
9317,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,1987,5000.415
9318,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,1988,5205.424
9319,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,1989,6224.688
9320,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,1990,6619.615
9321,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,1991,6960.519
9322,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,1992,6835.422
9323,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,1993,6837.244
9324,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,1994,6951.261
9325,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,1995,7285.352
9326,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,1996,7811.409
9327,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,1997,8412.297
9328,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,1998,9211.778
9329,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,1999,9936.914
9330,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,2000,11254.325
9331,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,2001,12553.465
9332,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,2002,13269.742
9333,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,2003,13795.097
9334,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,2004,14485.713
9335,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,2005,16756.98
9336,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,2006,18113.161
9337,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,2007,20063.524
9338,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,2008,21590.322
9339,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,2009,22060.017
9340,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,2010,23678.383
9341,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,2011,24972.637
9342,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,2012,25943.609
9343,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,2013,27269.722
9344,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,2014,27323.26
9345,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,2015,28243.346
9346,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,2016,31050.149
9347,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,2017,32795.845
9348,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,2018,34336.409
9349,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,2019,36398.113
9350,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,2020,38295.944
9351,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Current prices,2021,42947.725
9352,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Constant prices of the previous year,1966,0.0
9353,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Constant prices of the previous year,1967,0.0
9354,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Constant prices of the previous year,1968,0.0
9355,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Constant prices of the previous year,1969,0.0
9356,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Constant prices of the previous year,1970,0.0
9357,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Constant prices of the previous year,1971,0.0
9358,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Constant prices of the previous year,1972,0.0
9359,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Constant prices of the previous year,1973,0.0
9360,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Constant prices of the previous year,1974,0.0
9361,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Constant prices of the previous year,1975,0.0
9362,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Constant prices of the previous year,1976,0.0
9363,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Constant prices of the previous year,1977,0.0
9364,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Constant prices of the previous year,1978,0.0
9365,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Constant prices of the previous year,1979,0.0
9366,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Constant prices of the previous year,1980,0.0
9367,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Constant prices of the previous year,1981,0.0
9368,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Constant prices of the previous year,1982,0.0
9369,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Constant prices of the previous year,1983,0.0
9370,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Constant prices of the previous year,1984,0.0
9371,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Constant prices of the previous year,1985,0.0
9372,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Constant prices of the previous year,1986,0.0
9373,Compensation of Employees,"69700 Legal and accounting activities, activities of head offices, management consultanc- (Use)",Constant prices of the previous year,1987,0.0
