,TILGANG1,ANVENDELSE,PRISENHED,TID,INDHOLD
313,"Other Production Taxes, net","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1999,0.0
314,"Other Production Taxes, net","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2000,0.0
315,"Other Production Taxes, net","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2001,0.0
316,"Other Production Taxes, net","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2002,0.0
317,"Other Production Taxes, net","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2003,0.0
318,"Other Production Taxes, net","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2004,0.0
319,"Other Production Taxes, net","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2005,0.0
320,"Other Production Taxes, net","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2006,0.0
321,"Other Production Taxes, net","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2007,0.0
322,"Other Production Taxes, net","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2008,0.0
323,"Other Production Taxes, net","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2009,0.0
324,"Other Production Taxes, net","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2010,0.0
325,"Other Production Taxes, net","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2011,0.0
326,"Other Production Taxes, net","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2012,0.0
327,"Other Production Taxes, net","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2013,0.0
328,"Other Production Taxes, net","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2014,0.0
329,"Other Production Taxes, net","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2015,0.0
330,"Other Production Taxes, net","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2016,0.0
331,"Other Production Taxes, net","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2017,0.0
332,"Other Production Taxes, net","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2018,0.0
333,"Other Production Taxes, net","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2019,0.0
334,"Other Production Taxes, net","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2020,0.0
335,"Other Production Taxes, net","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2021,0.0
336,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1966,112.592
337,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1967,123.692
338,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1968,129.38
339,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1969,130.852
340,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1970,166.189
341,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1971,183.92
342,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1972,180.845
343,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1973,196.21
344,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1974,159.322
345,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1975,234.305
346,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1976,180.823
347,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1977,193.274
348,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1978,137.649
349,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1979,59.726
350,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1980,-32.027
351,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1981,-278.05
352,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1982,-377.242
353,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1983,-615.058
354,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1984,-535.596
355,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1985,-517.239
356,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1986,-433.568
357,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1987,-245.161
358,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1988,-603.88
359,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1989,-583.432
360,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1990,-555.342
361,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1991,-535.276
362,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1992,-793.641
363,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1993,-673.534
364,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1994,-1230.653
365,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1995,-1051.554
366,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1996,-1257.992
367,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1997,-1024.532
368,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1998,-754.36
369,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,1999,-950.913
370,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,2000,-978.86
371,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,2001,-1036.635
372,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,2002,-1174.328
373,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,2003,-1656.152
374,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,2004,-1644.102
375,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,2005,-6368.197
376,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,2006,-7425.322
377,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,2007,-7496.771
378,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,2008,-7020.339
379,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,2009,-7680.508
380,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,2010,-6606.335
381,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,2011,-6814.01
382,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,2012,-6653.46
383,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,2013,-7048.674
384,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,2014,-7423.122
385,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,2015,-6647.01
386,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,2016,-6170.851
387,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,2017,-5818.147
388,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,2018,-7104.601
389,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,2019,-6197.559
390,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,2020,-9739.418
391,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Current prices,2021,-7516.141
392,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1966,0.0
393,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1967,0.0
394,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1968,0.0
395,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1969,0.0
396,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1970,0.0
397,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1971,0.0
398,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1972,0.0
399,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1973,0.0
400,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1974,0.0
401,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1975,0.0
402,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1976,0.0
403,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1977,0.0
404,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1978,0.0
405,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1979,0.0
406,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1980,0.0
407,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1981,0.0
408,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1982,0.0
409,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1983,0.0
410,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1984,0.0
411,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1985,0.0
412,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1986,0.0
413,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1987,0.0
414,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1988,0.0
415,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1989,0.0
416,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1990,0.0
417,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1991,0.0
418,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1992,0.0
419,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1993,0.0
420,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1994,0.0
421,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1995,0.0
422,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1996,0.0
423,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1997,0.0
424,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1998,0.0
425,"Other Production Taxes, net",01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1999,0.0
